dataset,snr,method,metric,stochastic,n_runs,median,mean,std,ci_lo,ci_hi
clusters,1.0,PCC,pp_shepard_p5__vs_truth,True,3,0.1202418390822119,0.11533421850555829,0.01600246450329717,0.0937478508744288,0.1320129655600342
clusters,1.0,PCC,pp_shepard_p10__vs_truth,True,3,0.1212372409464921,0.11919442485378207,0.013548951220313597,0.1016735836182481,0.134672449996606
clusters,1.0,PCC,pp_shepard_p20__vs_truth,True,3,0.6686766406972692,0.6703880310586894,0.004360528565072702,0.6661129688563857,0.6763744836224134
clusters,1.0,PCC,pp_shepard_p30__vs_truth,True,3,0.7765466985508166,0.7764172231782999,0.0030914450887426764,0.7725679146840104,0.7801370563000725
clusters,1.0,PCC,pp_shepard_p50__vs_truth,True,3,0.6523814520098428,0.6497852309229146,0.004006811046433605,0.6441251793902146,0.6528490613686863
clusters,1.0,PCC,pp_shepard_p75__vs_truth,True,3,0.519639210186512,0.5169917197030968,0.006700409478549622,0.5077884867638592,0.5235474621589191
clusters,1.0,PCC,pp_shepard_p100__vs_truth,True,3,0.4482886462467973,0.44168314810023973,0.009866734091417036,0.4277359540849753,0.4490248439689467
clusters,1.0,PCC,cluster_ratio_truth,True,3,0.1100746913740618,0.1100746913740618,0.0,0.1100746913740618,0.1100746913740618
clusters,1.0,PCC,cluster_ratio_2d,True,3,0.0123601626050879,0.012139101453403066,0.0012352858801478494,0.0105278224696152,0.0135293192855061
clusters,1.0,PCC,cluster_over_compression,True,3,8.90560220694434,9.165737463924703,0.9646674577025872,8.136011062432672,10.455599122397096
clusters,1.0,PCC,recall_k5,True,3,0.047,0.04646666666666666,0.0010498677165349081,0.045,0.0474
clusters,1.0,PCC,recall_k15,True,3,0.1237333333333333,0.1230444444444444,0.0027381168621184756,0.1193999999999999,0.126
clusters,1.0,PCC,recall_k30,True,3,0.2340333333333333,0.23444444444444443,0.002102262156068911,0.2321,0.2372
clusters,1.0,PCC,trust_k5,True,3,0.9369225806451612,0.9373145833333334,0.0008419504555772879,0.9365368951612904,0.9384842741935484
clusters,1.0,PCC,trust_k15,True,3,0.9451263050153532,0.9452733083134311,0.0003755090394538443,0.944904878880928,0.9457887410440122
clusters,1.0,PCC,trust_k30,True,3,0.9566281473720972,0.9566133170362611,0.00028171334557481795,0.9562611140213026,0.9569506897153832
clusters,1.0,PCC,cont_k5,True,3,0.9403381048387096,0.9400912634408601,0.0008094474986904292,0.9389997983870968,0.9409358870967742
clusters,1.0,PCC,cont_k15,True,3,0.9478061412487204,0.9477376776981689,0.0005261158460575812,0.9470618219037872,0.9483450699419992
clusters,1.0,PCC,cont_k30,True,3,0.9585336825563122,0.9584689133344974,0.0004572109585896437,0.9578793783830976,0.9589936790640824
clusters,1.0,PyMDE,shepard_p5__vs_ambient,True,3,0.0583366733560621,0.0517057605854187,0.012619968622251744,0.0340404380365742,0.0627401703636198
clusters,1.0,PyMDE,shepard_p10__vs_ambient,True,3,0.0820580822508583,0.0705262467140465,0.01876482886375531,0.0440615178615957,0.0854591400296855
clusters,1.0,PyMDE,shepard_p20__vs_ambient,True,3,0.4381902392484851,0.4332577031368332,0.02162242698556648,0.4046562750709812,0.4569265950910334
clusters,1.0,PyMDE,shepard_p30__vs_ambient,True,3,0.5273231296092883,0.5301562756112107,0.02873692339995693,0.4964630762896216,0.5666826209347225
clusters,1.0,PyMDE,shepard_p50__vs_ambient,True,3,0.5035115231825519,0.505911855271914,0.032552679863294506,0.4672975232810956,0.5469265193520946
clusters,1.0,PyMDE,shepard_p75__vs_ambient,True,3,0.4796647000591218,0.4762651183213075,0.033185519902128965,0.4340283045009324,0.5151023504038682
clusters,1.0,PyMDE,shepard_p100__vs_ambient,True,3,0.4924051233030475,0.47968805939614145,0.03912973643648757,0.4266882193073646,0.5199708355780123
clusters,1.0,PyMDE,stress_p5__vs_ambient,True,3,0.8060183034251271,0.7913895948277636,0.038773157256039276,0.738309125891914,0.8298413551662498
clusters,1.0,PyMDE,stress_fidelity_p5__vs_ambient,True,3,0.1939816965748728,0.2086104051722363,0.038773157256039276,0.1701586448337502,0.261690874108086
clusters,1.0,PyMDE,stress_p10__vs_ambient,True,3,0.8036476373165261,0.7854956890733957,0.03877697841297503,0.7316049722492941,0.8212344576543668
clusters,1.0,PyMDE,stress_fidelity_p10__vs_ambient,True,3,0.1963523626834739,0.21450431092660435,0.038776978412975054,0.1787655423456332,0.2683950277507059
clusters,1.0,PyMDE,stress_p20__vs_ambient,True,3,0.6699438013210405,0.6566847812761504,0.028210164684394492,0.6174689416373174,0.6826416008700935
clusters,1.0,PyMDE,stress_fidelity_p20__vs_ambient,True,3,0.3300561986789595,0.3433152187238495,0.028210164684394468,0.3173583991299065,0.3825310583626826
clusters,1.0,PyMDE,stress_p30__vs_ambient,True,3,0.5712969359701301,0.5641979749858789,0.01781537876817925,0.5397132336716715,0.5815837553158353
clusters,1.0,PyMDE,stress_fidelity_p30__vs_ambient,True,3,0.4287030640298699,0.4358020250141211,0.01781537876817922,0.4184162446841647,0.4602867663283285
clusters,1.0,PyMDE,stress_p50__vs_ambient,True,3,0.4965757332456099,0.49269319066969336,0.010750324472091639,0.4780220878140149,0.5034817509494552
clusters,1.0,PyMDE,stress_fidelity_p50__vs_ambient,True,3,0.5034242667543901,0.5073068093303066,0.010750324472091658,0.4965182490505447,0.5219779121859851
clusters,1.0,PyMDE,stress_p75__vs_ambient,True,3,0.4586136988117523,0.4553231053530142,0.0081143370253994,0.4441571629491315,0.4631984542981586
clusters,1.0,PyMDE,stress_fidelity_p75__vs_ambient,True,3,0.5413863011882477,0.5446768946469859,0.008114337025399394,0.5368015457018414,0.5558428370508685
clusters,1.0,PyMDE,stress_p100__vs_ambient,True,3,0.4395221838989144,0.434446235747546,0.007633140955427228,0.4236576056954199,0.4401589176483035
clusters,1.0,PyMDE,stress_fidelity_p100__vs_ambient,True,3,0.5604778161010856,0.5655537642524541,0.007633140955427227,0.5598410823516965,0.5763423943045801
clusters,1.0,PyMDE,pp_shepard_p5__vs_ambient,True,3,0.0954575261923484,0.08675882080210447,0.0211162563853173,0.0576689382218732,0.1071499979920918
clusters,1.0,PyMDE,pp_shepard_p10__vs_ambient,True,3,0.0974802495774264,0.08572658046897157,0.021904438335328066,0.0550284833552771,0.1046710084742112
clusters,1.0,PyMDE,pp_shepard_p20__vs_ambient,True,3,0.4689883114444702,0.46199707667168316,0.027847214526994325,0.4249374456302975,0.4920654729402817
clusters,1.0,PyMDE,pp_shepard_p30__vs_ambient,True,3,0.5704407147144814,0.570538178994641,0.034947937714815316,0.5277846868781068,0.613389135391335
clusters,1.0,PyMDE,pp_shepard_p50__vs_ambient,True,3,0.5459703637863451,0.5441879405653041,0.03817114843119932,0.496572301891086,0.5900211560184812
clusters,1.0,PyMDE,pp_shepard_p75__vs_ambient,True,3,0.5039804487779107,0.49843507756237826,0.03720752993064724,0.4503464227067688,0.5409783612024552
clusters,1.0,PyMDE,pp_shepard_p100__vs_ambient,True,3,0.4924051233030495,0.4796880593961439,0.0391297364364887,0.4266882193073658,0.5199708355780165
clusters,1.0,PyMDE,full_shepard,True,3,0.4924051233030475,0.47968805939614145,0.03912973643648757,0.4266882193073646,0.5199708355780123
clusters,1.0,PyMDE,full_stress,True,3,0.4395221838989144,0.434446235747546,0.007633140955427228,0.4236576056954199,0.4401589176483035
clusters,1.0,PyMDE,full_stress_fidelity,True,3,0.5604778161010856,0.5655537642524541,0.007633140955427227,0.5598410823516965,0.5763423943045801
clusters,1.0,PyMDE,shepard_p5__vs_truth,True,3,0.0614409612903634,0.0573735114765104,0.012890285661079989,0.0399504693123042,0.0707291038268636
clusters,1.0,PyMDE,shepard_p10__vs_truth,True,3,0.0917710555916349,0.08624821303134393,0.013958900065381271,0.0670733827788481,0.0999002007235488
clusters,1.0,PyMDE,shepard_p20__vs_truth,True,3,0.4459612948383233,0.4497740836854518,0.023183041272464112,0.4234798205835864,0.4798811356344457
clusters,1.0,PyMDE,shepard_p30__vs_truth,True,3,0.5223886996371847,0.5325824159012095,0.0343297078043024,0.4965713749329323,0.5787871731335115
clusters,1.0,PyMDE,shepard_p50__vs_truth,True,3,0.475297597988495,0.4801507860417626,0.034278644413328174,0.4408057016425442,0.5243490584942486
clusters,1.0,PyMDE,shepard_p75__vs_truth,True,3,0.4301513684298293,0.4290469686573873,0.03389301299351103,0.386995495036263,0.4699940425060696
clusters,1.0,PyMDE,shepard_p100__vs_truth,True,3,0.4274405864567282,0.42041132094354694,0.035526316768664405,0.3738139672366713,0.4599794091372414
clusters,1.0,PyMDE,stress_p5__vs_truth,True,3,0.8123167702773707,0.7985700545367068,0.03677265674760633,0.7482615348596662,0.8351318584730832
clusters,1.0,PyMDE,stress_fidelity_p5__vs_truth,True,3,0.1876832297226293,0.2014299454632933,0.036772656747606346,0.1648681415269167,0.2517384651403338
clusters,1.0,PyMDE,stress_p10__vs_truth,True,3,0.8100369006385371,0.7920395612854896,0.037649473459427776,0.7396439319249434,0.8264378512929883
clusters,1.0,PyMDE,stress_fidelity_p10__vs_truth,True,3,0.1899630993614629,0.20796043871451042,0.037649473459427776,0.1735621487070117,0.2603560680750566
clusters,1.0,PyMDE,stress_p20__vs_truth,True,3,0.7040415210059532,0.6792734072083938,0.03720560841287751,0.6266862241843743,0.7070924764348536
clusters,1.0,PyMDE,stress_fidelity_p20__vs_truth,True,3,0.2959584789940468,0.3207265927916063,0.03720560841287748,0.2929075235651464,0.3733137758156257
clusters,1.0,PyMDE,stress_p30__vs_truth,True,3,0.5820208846560917,0.5615955424063955,0.029391723806507872,0.5200314089876743,0.5827343335754204
clusters,1.0,PyMDE,stress_fidelity_p30__vs_truth,True,3,0.4179791153439083,0.4384044575936045,0.029391723806507883,0.4172656664245796,0.4799685910123257
clusters,1.0,PyMDE,stress_p50__vs_truth,True,3,0.49649852472323,0.4853002573711988,0.01825929235534293,0.4595503980950677,0.4998518492952988
clusters,1.0,PyMDE,stress_fidelity_p50__vs_truth,True,3,0.50350147527677,0.5146997426288012,0.01825929235534293,0.5001481507047012,0.5404496019049323
clusters,1.0,PyMDE,stress_p75__vs_truth,True,3,0.4562444160362655,0.4492536891818107,0.013478535441675465,0.4304007973071554,0.4611158542020111
clusters,1.0,PyMDE,stress_fidelity_p75__vs_truth,True,3,0.5437555839637345,0.5507463108181894,0.01347853544167546,0.5388841457979889,0.5695992026928446
clusters,1.0,PyMDE,stress_p100__vs_truth,True,3,0.4349385246851132,0.42958967842091594,0.01250069241679403,0.4123226767270818,0.441507833850553
clusters,1.0,PyMDE,stress_fidelity_p100__vs_truth,True,3,0.5650614753148868,0.570410321579084,0.012500692416794012,0.5584921661494471,0.5876773232729182
clusters,1.0,PyMDE,pp_shepard_p5__vs_truth,True,3,0.0922804399962739,0.0842501319518157,0.01611018554007697,0.0617703433072365,0.0986996125519367
clusters,1.0,PyMDE,pp_shepard_p10__vs_truth,True,3,0.1113677798385936,0.09900428928032028,0.018325095689181274,0.0730976416202315,0.1125474463821357
clusters,1.0,PyMDE,pp_shepard_p20__vs_truth,True,3,0.4652927613434665,0.46826121238353235,0.02555683609979602,0.4385505820621801,0.5009402937449505
clusters,1.0,PyMDE,pp_shepard_p30__vs_truth,True,3,0.5499762032733437,0.557670710438427,0.03550488484846769,0.5185471461119587,0.6044887819299786
clusters,1.0,PyMDE,pp_shepard_p50__vs_truth,True,3,0.5066428805764454,0.5081880757499975,0.03633490641630263,0.4644798076153318,0.5534415390582152
clusters,1.0,PyMDE,pp_shepard_p75__vs_truth,True,3,0.4505363322681136,0.448099439645145,0.034981721152962275,0.4040893190500631,0.4896726676172582
clusters,1.0,PyMDE,pp_shepard_p100__vs_truth,True,3,0.4274405864567268,0.420411320943545,0.03552631676866288,0.3738139672366711,0.4599794091372373
clusters,1.0,PyMDE,cluster_ratio_truth,True,3,0.1100746913740618,0.1100746913740618,0.0,0.1100746913740618,0.1100746913740618
clusters,1.0,PyMDE,cluster_ratio_2d,True,3,0.071081552058141,0.07728914697264981,0.010103094212337913,0.069248075968227,0.0915378128915814
clusters,1.0,PyMDE,cluster_over_compression,True,3,1.5485690476204903,1.446881530238561,0.17360902280447377,1.202505149477798,1.5895703936173942
clusters,1.0,PyMDE,recall_k5,True,3,0.0262,0.026266666666666633,0.00204178571081518,0.0237999999999999,0.0288
clusters,1.0,PyMDE,recall_k15,True,3,0.0773333333333333,0.07939999999999997,0.005452284604402743,0.074,0.0868666666666666
clusters,1.0,PyMDE,recall_k30,True,3,0.1452333333333333,0.1447222222222222,0.008227340749140572,0.1344,0.1545333333333333
clusters,1.0,PyMDE,trust_k5,True,3,0.7552245967741935,0.7626196908602149,0.021791927712133962,0.7404074596774193,0.7922270161290322
clusters,1.0,PyMDE,trust_k15,True,3,0.7563618560218355,0.7622933924712839,0.023553363190699738,0.7368733538041623,0.793644967587854
clusters,1.0,PyMDE,trust_k30,True,3,0.7543478959315524,0.7622129561725162,0.02368849376857947,0.7379440195564868,0.7943469530295093
clusters,1.0,PyMDE,cont_k5,True,3,0.825113306451613,0.8253256048387098,0.02561069476626202,0.7940657258064516,0.8567977822580646
clusters,1.0,PyMDE,cont_k15,True,3,0.8272317297850562,0.8288391902649833,0.025130634058046518,0.7988958034800409,0.8603900375298532
clusters,1.0,PyMDE,cont_k30,True,3,0.8318373668587393,0.8340863395611432,0.02575918233047991,0.803722577265584,0.866699074559106
clusters,1.0,UMAP,shepard_p5__vs_ambient,True,3,0.1725619785456383,0.17134720405186799,0.002645304167080294,0.1676755561434982,0.1738040774664675
clusters,1.0,UMAP,shepard_p10__vs_ambient,True,3,0.1128066229024187,0.1148127670984219,0.00471868981355912,0.1103039802147811,0.1213276981780659
clusters,1.0,UMAP,shepard_p20__vs_ambient,True,3,0.6502274685492834,0.6509869276774819,0.0024257343345694894,0.6484694694728457,0.6542638450103168
clusters,1.0,UMAP,shepard_p30__vs_ambient,True,3,0.7562897633810491,0.7572055598649188,0.0013957108561615016,0.7561491923471172,0.7591777238665898
clusters,1.0,UMAP,shepard_p50__vs_ambient,True,3,0.61034361740985,0.6111005635781,0.001167482519351871,0.6102082898254133,0.6127497834990367
clusters,1.0,UMAP,shepard_p75__vs_ambient,True,3,0.4600218208874949,0.4587611420664228,0.0027576377013969347,0.4549347323780575,0.4613268729337161
clusters,1.0,UMAP,shepard_p100__vs_ambient,True,3,0.3594411258384707,0.35689396759187036,0.008737096231587908,0.3451495115000387,0.3660912654371017
clusters,1.0,UMAP,stress_p5__vs_ambient,True,3,0.4390106892552367,0.4387905961793031,0.0006820234374449161,0.4378672826296601,0.4394938166530127
clusters,1.0,UMAP,stress_fidelity_p5__vs_ambient,True,3,0.5609893107447633,0.5612094038206968,0.0006820234374449161,0.5605061833469873,0.5621327173703399
clusters,1.0,UMAP,stress_p10__vs_ambient,True,3,0.4278581463842471,0.42788451007361333,0.00036317175603010974,0.4274534855434219,0.4283418982931711
clusters,1.0,UMAP,stress_fidelity_p10__vs_ambient,True,3,0.5721418536157529,0.5721154899263867,0.0003631717560300851,0.571658101706829,0.5725465144565781
clusters,1.0,UMAP,stress_p20__vs_ambient,True,3,0.755517306923272,0.7557031372716833,0.003671059280039394,0.7513028225755669,0.7602892823162105
clusters,1.0,UMAP,stress_fidelity_p20__vs_ambient,True,3,0.2444826930767279,0.24429686272831683,0.0036710592800393922,0.2397107176837895,0.2486971774244331
clusters,1.0,UMAP,stress_p30__vs_ambient,True,3,0.6048966263535716,0.6052309216942341,0.004484699228771446,0.5999130920877005,0.6108830466414301
clusters,1.0,UMAP,stress_fidelity_p30__vs_ambient,True,3,0.3951033736464284,0.39476907830576596,0.004484699228771445,0.3891169533585699,0.4000869079122995
clusters,1.0,UMAP,stress_p50__vs_ambient,True,3,0.4917370057758387,0.4918661418807188,0.0052963148599407305,0.4854450396098033,0.4984163802565145
clusters,1.0,UMAP,stress_fidelity_p50__vs_ambient,True,3,0.5082629942241613,0.5081338581192812,0.0052963148599406845,0.5015836197434855,0.5145549603901967
clusters,1.0,UMAP,stress_p75__vs_ambient,True,3,0.4361576908147015,0.43602050327393727,0.005752616204494337,0.4289074241087012,0.4429963948984091
clusters,1.0,UMAP,stress_fidelity_p75__vs_ambient,True,3,0.5638423091852984,0.5639794967260627,0.005752616204494359,0.5570036051015909,0.5710925758912988
clusters,1.0,UMAP,stress_p100__vs_ambient,True,3,0.4094832848096861,0.4088315299958545,0.006156207423912254,0.4009870259512918,0.4160242792265857
clusters,1.0,UMAP,stress_fidelity_p100__vs_ambient,True,3,0.5905167151903139,0.5911684700041454,0.006156207423912321,0.5839757207734142,0.5990129740487082
clusters,1.0,UMAP,pp_shepard_p5__vs_ambient,True,3,0.1608137334256349,0.1627838748802255,0.004319142713957291,0.1587618109316834,0.1687760802833582
clusters,1.0,UMAP,pp_shepard_p10__vs_ambient,True,3,0.1157717607053448,0.11392927660582186,0.004981980985826607,0.1071187102253786,0.1188973588867422
clusters,1.0,UMAP,pp_shepard_p20__vs_ambient,True,3,0.6513986055066346,0.6520872476500371,0.002506471262495705,0.6494202689553048,0.6554428684881719
clusters,1.0,UMAP,pp_shepard_p30__vs_ambient,True,3,0.7564899537029008,0.7570385910031959,0.0014189697279990469,0.7556412456715547,0.7589845736351324
clusters,1.0,UMAP,pp_shepard_p50__vs_ambient,True,3,0.6114490207127448,0.6102430922910762,0.002701346930728187,0.6065008263518967,0.612779429808587
clusters,1.0,UMAP,pp_shepard_p75__vs_ambient,True,3,0.4599205051944749,0.45765762286030914,0.004116017885380603,0.4518816227792443,0.4611707406072084
clusters,1.0,UMAP,pp_shepard_p100__vs_ambient,True,3,0.3594411258384693,0.3568939675918697,0.008737096231588134,0.345149511500038,0.3660912654371018
clusters,1.0,UMAP,full_shepard,True,3,0.3594411258384707,0.35689396759187036,0.008737096231587908,0.3451495115000387,0.3660912654371017
clusters,1.0,UMAP,full_stress,True,3,0.4094832848096861,0.4088315299958545,0.006156207423912254,0.4009870259512918,0.4160242792265857
clusters,1.0,UMAP,full_stress_fidelity,True,3,0.5905167151903139,0.5911684700041454,0.006156207423912321,0.5839757207734142,0.5990129740487082
clusters,1.0,UMAP,shepard_p5__vs_truth,True,3,0.0031158021624088,0.007046982018620633,0.007212441485652105,0.0008616004107979,0.0171635434826552
clusters,1.0,UMAP,shepard_p10__vs_truth,True,3,0.0069390778730895,0.010448958166842333,0.007194972292013674,0.0039327439404217,0.0204750526870158
clusters,1.0,UMAP,shepard_p20__vs_truth,True,3,0.6233716328923449,0.6231579761941655,0.0014181010912116077,0.6213242201775587,0.6247780755125927
clusters,1.0,UMAP,shepard_p30__vs_truth,True,3,0.7502227134088438,0.7515382691530599,0.002848181144180279,0.7488990501252618,0.7554930439250742
clusters,1.0,UMAP,shepard_p50__vs_truth,True,3,0.6092390406323127,0.6122413269727961,0.0058009705192519235,0.6071306174529703,0.6203543228331055
clusters,1.0,UMAP,shepard_p75__vs_truth,True,3,0.4542216728016019,0.459706622892438,0.007922109874778269,0.4539888243502074,0.4709093715255048
clusters,1.0,UMAP,shepard_p100__vs_truth,True,3,0.3586527700206385,0.35773811697656543,0.013591244491126255,0.340653841017453,0.3739077398916049
clusters,1.0,UMAP,stress_p5__vs_truth,True,3,0.4506553316500788,0.4506296180373921,0.0012177828274219586,0.4491254542104331,0.4521080682516645
clusters,1.0,UMAP,stress_fidelity_p5__vs_truth,True,3,0.5493446683499212,0.5493703819626079,0.0012177828274219352,0.5478919317483355,0.5508745457895668
clusters,1.0,UMAP,stress_p10__vs_truth,True,3,0.4571765154920678,0.4570020432060626,0.0016963626103316302,0.4548426973351114,0.4589869167910084
clusters,1.0,UMAP,stress_fidelity_p10__vs_truth,True,3,0.5428234845079322,0.5429979567939375,0.0016963626103316538,0.5410130832089916,0.5451573026648886
clusters,1.0,UMAP,stress_p20__vs_truth,True,3,0.3561691946650036,0.35558646494636353,0.011352885988251297,0.3413998724908647,0.3691903276832223
clusters,1.0,UMAP,stress_fidelity_p20__vs_truth,True,3,0.6438308053349964,0.6444135350536365,0.011352885988251274,0.6308096723167778,0.6586001275091353
