dataset,snr,method,seed,stochastic,n,d,shepard_p5__vs_ambient,shepard_p10__vs_ambient,shepard_p20__vs_ambient,shepard_p30__vs_ambient,shepard_p50__vs_ambient,shepard_p75__vs_ambient,shepard_p100__vs_ambient,stress_p5__vs_ambient,stress_fidelity_p5__vs_ambient,stress_p10__vs_ambient,stress_fidelity_p10__vs_ambient,stress_p20__vs_ambient,stress_fidelity_p20__vs_ambient,stress_p30__vs_ambient,stress_fidelity_p30__vs_ambient,stress_p50__vs_ambient,stress_fidelity_p50__vs_ambient,stress_p75__vs_ambient,stress_fidelity_p75__vs_ambient,stress_p100__vs_ambient,stress_fidelity_p100__vs_ambient,pp_shepard_p5__vs_ambient,pp_shepard_p10__vs_ambient,pp_shepard_p20__vs_ambient,pp_shepard_p30__vs_ambient,pp_shepard_p50__vs_ambient,pp_shepard_p75__vs_ambient,pp_shepard_p100__vs_ambient,full_shepard,full_stress,full_stress_fidelity,shepard_p5__vs_truth,shepard_p10__vs_truth,shepard_p20__vs_truth,shepard_p30__vs_truth,shepard_p50__vs_truth,shepard_p75__vs_truth,shepard_p100__vs_truth,stress_p5__vs_truth,stress_fidelity_p5__vs_truth,stress_p10__vs_truth,stress_fidelity_p10__vs_truth,stress_p20__vs_truth,stress_fidelity_p20__vs_truth,stress_p30__vs_truth,stress_fidelity_p30__vs_truth,stress_p50__vs_truth,stress_fidelity_p50__vs_truth,stress_p75__vs_truth,stress_fidelity_p75__vs_truth,stress_p100__vs_truth,stress_fidelity_p100__vs_truth,pp_shepard_p5__vs_truth,pp_shepard_p10__vs_truth,pp_shepard_p20__vs_truth,pp_shepard_p30__vs_truth,pp_shepard_p50__vs_truth,pp_shepard_p75__vs_truth,pp_shepard_p100__vs_truth,cluster_ratio_truth,cluster_ratio_2d,cluster_over_compression,recall_k5,recall_k15,recall_k30,trust_k5,trust_k15,trust_k30,cont_k5,cont_k15,cont_k30,osp_o0__vs_ambient,log2_osp_o0__vs_ambient,iso_rank_hd_o0__vs_ambient,iso_rank_2d_o0,iso_rank_delta_o0__vs_ambient,osp_o1__vs_ambient,log2_osp_o1__vs_ambient,iso_rank_hd_o1__vs_ambient,iso_rank_2d_o1,iso_rank_delta_o1__vs_ambient,osp_o2__vs_ambient,log2_osp_o2__vs_ambient,iso_rank_hd_o2__vs_ambient,iso_rank_2d_o2,iso_rank_delta_o2__vs_ambient,osp_median__vs_ambient,osp_min__vs_ambient,log2_osp_median__vs_ambient,iso_rank_delta_mean__vs_ambient,osp_o0__vs_truth,log2_osp_o0__vs_truth,iso_rank_hd_o0__vs_truth,iso_rank_delta_o0__vs_truth,osp_o1__vs_truth,log2_osp_o1__vs_truth,iso_rank_hd_o1__vs_truth,iso_rank_delta_o1__vs_truth,osp_o2__vs_truth,log2_osp_o2__vs_truth,iso_rank_hd_o2__vs_truth,iso_rank_delta_o2__vs_truth,osp_median__vs_truth,osp_min__vs_truth,log2_osp_median__vs_truth,iso_rank_delta_mean__vs_truth,osp_o3__vs_ambient,log2_osp_o3__vs_ambient,iso_rank_hd_o3__vs_ambient,iso_rank_2d_o3,iso_rank_delta_o3__vs_ambient,osp_o4__vs_ambient,log2_osp_o4__vs_ambient,iso_rank_hd_o4__vs_ambient,iso_rank_2d_o4,iso_rank_delta_o4__vs_ambient,osp_o5__vs_ambient,log2_osp_o5__vs_ambient,iso_rank_hd_o5__vs_ambient,iso_rank_2d_o5,iso_rank_delta_o5__vs_ambient,pair_cohesion_dir0__vs_ambient,pair_angle_2d_dir0,pair_angle_hd_dir0__vs_ambient,pair_cohesion_dir1__vs_ambient,pair_angle_2d_dir1,pair_angle_hd_dir1__vs_ambient,pair_cohesion_dir2__vs_ambient,pair_angle_2d_dir2,pair_angle_hd_dir2__vs_ambient,pair_cohesion_median__vs_ambient,pair_angle_2d_max,outlier_shepard__vs_ambient,within_majority_shepard__vs_ambient,within_minority_shepard__vs_ambient,cross_population_shepard__vs_ambient,population_over_compression,minority_shepard__vs_ambient
outliers,1.0,PCC,0,True,1000,768,0.09822902458329044,0.12615076019264998,0.2829229890799316,0.7561739254708536,0.7959445748952539,0.7262997963324436,0.7076173060525663,0.6156519284634634,0.3843480715365366,0.5737526785676096,0.4262473214323904,0.6622937098066174,0.3377062901933826,0.6276240482002449,0.37237595179975513,0.47807551569260903,0.5219244843073909,0.39910363932481474,0.6008963606751853,0.4001908855702675,0.5998091144297325,0.18994227654918266,0.20005063629345152,0.2850744358806691,0.7644848104467861,0.8222262207041344,0.7501762482348303,0.7076173060525662,0.7076173060525663,0.4001908855702675,0.5998091144297325,0.15094849983868916,0.203230146589273,0.3479020399345172,0.7744020275490424,0.7906052940350257,0.7087561548139503,0.68917843787283,0.6242737972098092,0.37572620279019076,0.5661416879859039,0.4338583120140961,0.5269939182765279,0.47300608172347214,0.3110854251482545,0.6889145748517456,0.26540964486362056,0.7345903551363795,0.2509024435521375,0.7490975564478626,0.28051621346429556,0.7194837865357044,0.24626434256689103,0.2699037025389376,0.3498585577409659,0.7826355599460593,0.8177880171105069,0.7345878357364746,0.6891784378728313,0.22401458201173474,0.09941785186297507,2.253263149564808,0.0502,0.1254,0.22506666666666666,0.9187014112903226,0.9259113613101331,0.9367704557359874,0.9275679435483871,0.9324092118730809,0.9405459053605727,151.10907992060788,7.239446542288442,2.0,5.0,3.0,164.7700865840472,7.364310539977794,180.0,3.0,-177.0,158.28172249103034,7.306350860322729,11.0,4.0,-7.0,161.52590453753876,151.10907992060788,7.335621743863641,-61.333333333333336,,,,,,,,,,,,,,,,,166.77838964716472,7.381788553085637,181.0,1.0,-180.0,155.95954979602007,7.285028085042335,3.0,6.0,3.0,166.78258702833432,7.381824861535497,12.0,2.0,-10.0,612.0882376819684,77.98370125035768,26.15011645331886,694.6885330364653,86.49982034752827,25.268072273228164,22.69598745599381,1.0826790686600285,26.589526371024775,612.0882376819684,86.49982034752827,0.16364879103692623,,,,,
outliers,1.0,PCC,1,True,1000,768,0.09413986115505472,0.1308733951298626,0.2778230129197621,0.7540644755989542,0.7919111733678611,0.7197025967388548,0.6960868445631236,0.6031325567335516,0.3968674432664484,0.6067167034674606,0.39328329653253935,0.675738780684116,0.32426121931588403,0.6316765767827919,0.3683234232172081,0.48028057768139243,0.5197194223186076,0.400796763109625,0.599203236890375,0.4030213920110157,0.5969786079889843,0.18953797366770528,0.19930376695813912,0.2799899103378589,0.7627038737910838,0.8202879272005046,0.7448027996974744,0.6960868445631239,0.6960868445631236,0.4030213920110157,0.5969786079889843,0.1520411282888654,0.20095885079775888,0.3407343720452213,0.7710442117152186,0.7875523699175868,0.704840999240526,0.6795401960517025,0.6850356808280621,0.3149643191719379,0.6035761481956875,0.3964238518043125,0.5463198979954416,0.45368010200455844,0.3155042809338772,0.6844957190661227,0.26681503538777607,0.7331849646122239,0.2517874971381574,0.7482125028618426,0.28384973311608985,0.7161502668839101,0.24251332373375992,0.26616468420203604,0.3427126075538828,0.7792471177201284,0.8147716914046553,0.731090817793435,0.679540196051701,0.22401458201173474,0.09663694450931776,2.318104976820073,0.045200000000000004,0.12526666666666667,0.22403333333333333,0.9182225806451613,0.9262671443193449,0.9363406320935918,0.9274362903225807,0.9325333333333333,0.9406328269600139,175.12530152976214,7.452243724457188,2.0,1.0,-1.0,189.97400160994871,7.5696581856215115,180.0,3.0,-177.0,179.0850329107231,7.484500958434333,11.0,4.0,-7.0,184.79246644622376,175.12530152976214,7.529762132447449,-61.333333333333336,,,,,,,,,,,,,,,,,186.01886553391657,7.539305132785613,181.0,5.0,-176.0,191.56185585388184,7.581666507378286,3.0,6.0,3.0,183.56606735853094,7.520155587426398,12.0,2.0,-10.0,561.3531271236054,61.60886154116192,26.15011645331886,687.521022492095,74.0947024953545,25.268072273228164,1067.0163037810999,165.82504883576217,26.589526371024775,687.521022492095,165.82504883576217,0.11396336247089978,,,,,
outliers,1.0,PCC,2,True,1000,768,0.09303395923747818,0.1287251356286508,0.28358054002219274,0.7561461610444761,0.7926420339807293,0.7220697611070263,0.7071060843011693,0.5822365246094497,0.41776347539055025,0.5729009594803867,0.42709904051961334,0.6611875364230593,0.3388124635769407,0.628319260611944,0.371680739388056,0.4781993755336595,0.5218006244663405,0.3991770892231861,0.6008229107768139,0.4002469400910356,0.5997530599089644,0.1926853911061146,0.2017017758271709,0.28573015805998386,0.7640930607362346,0.819701178824511,0.7469571980234672,0.7071060843011712,0.7071060843011693,0.4002469400910356,0.5997530599089644,0.1519320210391786,0.20775145135365986,0.352058328364044,0.7759976621813802,0.7906837654150731,0.7075806694098206,0.6925510548941587,0.6221236467888416,0.3778763532111584,0.5641910374095737,0.43580896259042634,0.5204346772808439,0.4795653227191561,0.31127525457623106,0.6887247454237689,0.26524432644302026,0.7347556735569798,0.2506875891324474,0.7493124108675526,0.27999412938392637,0.7200058706160737,0.24993989359164503,0.274808337370607,0.35400230797556004,0.7835376092428152,0.8170960575146136,0.7330158394481902,0.6925510548941574,0.22401458201173474,0.09972874909166325,2.246238763165847,0.047599999999999996,0.12733333333333333,0.22683333333333333,0.9194360887096774,0.9264326850904128,0.9374047494325126,0.927625,0.9327709314227226,0.9407389558232931,166.81387218279988,7.382095457557049,2.0,1.0,-1.0,176.2161613522444,7.461202434314073,180.0,5.0,-175.0,165.21552286486133,7.368205431665681,11.0,3.0,-8.0,169.6171914287695,165.21552286486133,7.40613859040753,-61.333333333333336,,,,,,,,,,,,,,,,,171.44043712068012,7.421563623337622,181.0,6.0,-175.0,167.7939457368589,7.390546851839801,3.0,4.0,1.0,179.87696090939332,7.490866604211249,12.0,2.0,-10.0,695.1217128956412,82.79446013312285,26.15011645331886,23.998425482812372,1.1818765517360454,25.268072273228164,650.0603854128957,78.20033989552324,26.589526371024775,650.0603854128957,82.79446013312285,0.15435864857612994,,,,,
outliers,1.0,t-SNE,0,True,1000,768,0.27233412675906593,0.2832998493150316,0.4295200913133433,0.7913951829023546,0.747180184203588,0.6052708688158126,0.5019614637027934,0.471363392942302,0.528636607057698,0.44712290425312806,0.5528770957468719,0.7598274068580493,0.24017259314195072,0.6738515349973263,0.3261484650026737,0.5145885702177382,0.4854114297822618,0.4346361532729215,0.5653638467270785,0.4044940489946014,0.5955059510053986,0.3993838598985668,0.3770697467863208,0.4312266071425742,0.7904691552974756,0.745664416206473,0.603981862856244,0.5019614637027927,0.5019614637027934,0.4044940489946014,0.5955059510053986,0.12543357766596752,0.17047021366711043,0.345271928374519,0.7669972531313587,0.7434436050674914,0.6044017626561135,0.5018270941146239,0.48394879776986777,0.5160512022301322,0.46241355992678296,0.5375864400732171,0.6010958985677299,0.39890410143227006,0.3599967911375291,0.640003208862471,0.30769660412109434,0.6923033958789057,0.2947115244204579,0.7052884755795421,0.32958930011623133,0.6704106998837687,0.1901693071943494,0.22769139791617699,0.34723102388935984,0.766145751596623,0.741495644690877,0.6016427430713186,0.5018270941146259,0.22401458201173474,0.0875812034355309,2.5577929193064053,0.23159999999999997,0.2498,0.31173333333333336,0.9492340725806452,0.9445399522347322,0.9487235201676271,0.9599459677419355,0.9524393722279085,0.9542856993190152,14.369397396074179,3.8449276562007437,2.0,999.0,997.0,11.942169171506757,3.577993005924087,180.0,995.0,815.0,15.302648569624072,3.9357094698685904,11.0,981.0,970.0,14.16995120161851,11.942169171506757,3.8247628848084876,927.3333333333334,,,,,,,,,,,,,,,,,12.22367099334764,3.611605712986429,181.0,996.0,815.0,13.970505007162842,3.804312267256861,3.0,1000.0,997.0,14.874972050227367,3.8948150525155905,12.0,982.0,970.0,0.07304015581943073,0.16828129497976665,26.15011645331886,0.02945762380042847,0.0007783269536422117,25.268072273228164,0.020142894746347936,0.01489149831975438,26.589526371024775,0.02945762380042847,0.16828129497976665,0.13574415224514977,,,,,
outliers,1.0,t-SNE,1,True,1000,768,0.2702789856829287,0.2854922243557291,0.43348907787584856,0.7902826212684969,0.7406705487866859,0.5937973968947113,0.4804296213493765,0.4669091087023165,0.5330908912976835,0.44395942777676367,0.5560405722232363,0.7849089986945771,0.2150910013054229,0.6729023941434372,0.3270976058565628,0.5099027340099639,0.4900972659900361,0.42825951203023643,0.5717404879697636,0.40003268157652777,0.5999673184234722,0.40388903127923453,0.38045092846810497,0.43517998702960725,0.7907554897304553,0.7403358888477273,0.59264961937872,0.4804296213493784,0.4804296213493765,0.40003268157652777,0.5999673184234722,0.12131991463148424,0.1699395640844485,0.34564975796223296,0.7651955882655702,0.7353503090749027,0.5918058609460036,0.47725174349821275,0.4826142875439262,0.5173857124560738,0.4598934001509265,0.5401065998490735,0.6208729510343206,0.3791270489656794,0.3485778406493998,0.6514221593506002,0.2957055694662498,0.7042944305337502,0.28390332924143413,0.7160966707585659,0.3243129738039518,0.6756870261960481,0.1883143195868321,0.2263698455675449,0.34759660994062397,0.7646436531701031,0.7335837252049586,0.5890553841011286,0.47725174349821253,0.22401458201173474,0.07829640057581952,2.861109583125814,0.22719999999999999,0.24573333333333333,0.3107666666666667,0.9463389112903225,0.9433303309450699,0.9487059193294919,0.9591820564516129,0.9517849198225862,0.9539642395669635,15.970078315067596,3.997299482431913,2.0,999.0,997.0,10.148952417173552,3.3432589138695445,180.0,997.0,817.0,10.479359006308446,3.3894785687568154,11.0,993.0,982.0,10.432171923272309,10.129822002197153,3.3829676455284,932.0,,,,,,,,,,,,,,,,,10.384984840236172,3.3764272050581696,181.0,998.0,817.0,15.515215452300398,3.955611825902053,3.0,1000.0,997.0,10.129822002197153,3.3405369187002916,12.0,994.0,982.0,0.08309022663229744,0.006736151470226136,26.15011645331886,0.033080332638577764,0.003069958599692837,25.268072273228164,0.02234858158770683,0.024057214892390964,26.589526371024775,0.033080332638577764,0.024057214892390964,0.08264065656949712,,,,,
outliers,1.0,t-SNE,2,True,1000,768,0.2660883528575902,0.28096408294292124,0.43074054793715116,0.7889523252078441,0.7384986858295923,0.5915292535885351,0.48092669651410974,0.4675183956917174,0.5324816043082826,0.44475428042453624,0.5552457195754638,0.7866484257261966,0.21335157427380336,0.6726382916044172,0.32736170839558276,0.5105168186701755,0.4894831813298245,0.4293757536096822,0.5706242463903177,0.3998512034393562,0.6001487965606438,0.3960597910173353,0.37276746335607225,0.4324391778686385,0.7893486864237458,0.7380614434819505,0.5897114409604709,0.4809266965141117,0.48092669651410974,0.3998512034393562,0.6001487965606438,0.12065462630560289,0.17007303460214487,0.3546969665793856,0.7665636827855322,0.7332045402603891,0.5899475764876533,0.4761844473353976,0.48114905479144054,0.5188509452085595,0.4587496594456176,0.5412503405543825,0.6401452841355981,0.3598547158644019,0.35409960897111603,0.645900391028884,0.30026030089804573,0.6997396991019542,0.28773643403558613,0.7122635659644139,0.3251240917487094,0.6748759082512906,0.1887987252488278,0.22962726566450917,0.356620524394361,0.766409763022344,0.7314085387845695,0.5870959113125758,0.4761844473353992,0.22401458201173474,0.0837329602058509,2.6753453056121805,0.23500000000000001,0.247,0.30896666666666667,0.9485635080645162,0.9442902763561924,0.9491708049589663,0.9589068548387096,0.951479495052883,0.9536737908154357,16.03865970552738,4.003481680758729,2.0,997.0,995.0,10.708290043399053,3.4206562161645744,180.0,995.0,815.0,13.445457655985566,3.7490469573338316,11.0,989.0,978.0,13.224230705194591,10.708290043399053,3.7251118935909684,929.3333333333334,,,,,,,,,,,,,,,,,10.954951251523568,3.453511159376002,181.0,996.0,815.0,15.578939416961033,3.9615251158368423,3.0,998.0,995.0,13.003003754403617,3.700773025911406,12.0,990.0,978.0,0.09266617596457419,0.029325761708531444,26.15011645331886,0.04095570877426048,0.014201938895273696,25.268072273228164,0.034692967912673914,0.02996934326075639,26.589526371024775,0.04095570877426048,0.02996934326075639,0.04680961641047427,,,,,
outliers,1.0,UMAP,0,True,1000,768,0.17718974123347858,0.15307817400970733,0.1953232788693435,0.7216439582541424,0.7299102547241098,0.58992100010118,0.47460382328647127,0.4514477691450404,0.5485522308549595,0.4359365368088371,0.564063463191163,0.8928028366355494,0.10719716336445062,0.7129315120397361,0.28706848796026385,0.5429508221018604,0.4570491778981396,0.4581242014173549,0.5418757985826451,0.4256910735208297,0.5743089264791703,0.18378441285770156,0.1632596019644392,0.19670965715326838,0.7200264271008144,0.725909670333225,0.5860561602828955,0.4746038232864724,0.47460382328647127,0.4256910735208297,0.5743089264791703,0.07706369398526014,0.11363009877968741,0.24519139348695843,0.7367851006773359,0.7348566621630591,0.5940492755859399,0.47573203658149255,0.46091297237584467,0.5390870276241553,0.45028517879330227,0.5497148212066978,0.7677920092872399,0.2322079907127601,0.4003206615880146,0.5996793384119854,0.33129073662915504,0.6687092633708449,0.31363212806730173,0.6863678719326982,0.3466333786735416,0.6533666213264584,0.09656260559396704,0.1400003486744006,0.24653413369963623,0.7355508322600132,0.7307513631130835,0.5891316559831576,0.47573203658148994,0.22401458201173474,0.04569324504481461,4.902575463660498,0.1266,0.1804,0.24983333333333332,0.926604435483871,0.9289529170931423,0.9369036144578313,0.9481030241935484,0.9398494711702491,0.9409158721843898,2.1507645500226693,1.1048495977005495,2.0,27.0,25.0,6.02376013229881,2.590664322660422,180.0,180.0,0.0,5.279402979178191,2.4003747917658904,11.0,1.0,-10.0,5.651581555738501,2.1507645500226693,2.4986546521883115,5.0,,,,,,,,,,,,,,,,,6.854710286582903,2.7770956919793104,181.0,181.0,0.0,3.131130914797932,1.6466838298375868,3.0,28.0,25.0,7.161576105467625,2.8402771278963272,12.0,2.0,-10.0,4.800937199162776,2.4478113691198304,26.15011645331886,1.6353279214492658,0.25207002761688896,25.268072273228164,2.4699804399283467,0.3244626803913001,26.589526371024775,2.4699804399283467,2.4478113691198304,0.11104908545630841,,,,,
outliers,1.0,UMAP,1,True,1000,768,0.18368796493855166,0.15461250041558117,0.19738720350640687,0.7224754895767171,0.7285765362780008,0.5861136906281383,0.4635139846846043,0.45157657374996835,0.5484234262500316,0.4351926626046001,0.5648073373953999,0.90868177833672,0.09131822166327996,0.7160770636991717,0.2839229363008283,0.5420091155162274,0.45799088448377256,0.4546337242841883,0.5453662757158118,0.42159640420653755,0.5784035957934625,0.18796035616161622,0.1641146869633064,0.19869533730544806,0.7203608253100994,0.7233975169281799,0.5805335273508868,0.4635139846846039,0.4635139846846043,0.42159640420653755,0.5784035957934625,0.08634608129034083,0.1137431214115533,0.2450561735345002,0.7355958465333033,0.7282606082616049,0.5826169767870433,0.4654903627915196,0.4579997897246253,0.5420002102753747,0.4484920099526151,0.5515079900473849,0.7991550382791995,0.20084496172080046,0.40115204460034937,0.5988479553996506,0.32663401733957464,0.6733659826604254,0.30762034372602604,0.6923796562739739,0.3401447379285686,0.6598552620714314,0.09545972610480939,0.1341017226931647,0.24638013320365004,0.7342099359339653,0.7249771037340492,0.5796563061767127,0.46549036279151745,0.22401458201173474,0.043101938416733904,5.197320358213014,0.1234,0.182,0.24903333333333333,0.9260183467741936,0.9290182190378711,0.9360798323729701,0.9492653225806451,0.9407617195496417,0.941631604679588,4.043609771129723,2.0156437765632913,2.0,77.0,75.0,3.8643675401973985,1.9502323154996015,180.0,40.0,-140.0,3.2191728161685105,1.6866900276813799,11.0,1.0,-10.0,4.362817504991032,3.2191728161685105,2.125260127587689,-25.0,,,,,,,,,,,,,,,,,4.840719921368823,2.2752216238948035,181.0,41.0,-140.0,4.682025238852342,2.227132711440308,3.0,78.0,75.0,5.577720540402748,2.4796756530691617,12.0,2.0,-10.0,6.684763232148769,0.5341606903911197,26.15011645331886,2.2099525223720056,0.8434644877301498,25.268072273228164,1.8396049211836545,0.3671192029551062,26.589526371024775,2.2099525223720056,0.8434644877301498,-0.004943128987589048,,,,,
outliers,1.0,UMAP,2,True,1000,768,0.1888506932139198,0.15662327776451015,0.2050054560068781,0.7245628513137671,0.7282582847012098,0.5840405546156412,0.4592970668857342,0.4545015814400714,0.5454984185599285,0.437908358471724,0.562091641528276,0.9070980757811168,0.09290192421888321,0.7195476258759372,0.28045237412406276,0.5480508803547549,0.4519491196452451,0.4625910968997368,0.5374089031002631,0.4317147382294948,0.5682852617705052,0.1943375384037113,0.16723723678288327,0.20648873803456985,0.722370452823326,0.7222413484158549,0.5780343586730553,0.45929706688573385,0.4592970668857342,0.4317147382294948,0.5682852617705052,0.08670563859934619,0.11882253358244262,0.2438820070305925,0.7359250062716157,0.7292779566740082,0.5827043372572571,0.4612856090267156,0.46093618326354435,0.5390638167364556,0.4504613357821469,0.549538664217853,0.794175642690959,0.20582435730904103,0.4104128529045371,0.5895871470954629,0.33829800456042214,0.6617019954395779,0.32017875152436553,0.6798212484756345,0.35417979590248555,0.6458202040975145,0.09707316566144963,0.1403102206182725,0.24538538843767146,0.7343810165827764,0.7251918241946842,0.5783412388938879,0.4612856090267151,0.22401458201173474,0.036172811121464754,6.192899447585528,0.1186,0.18173333333333333,0.2529,0.9282483870967742,0.9297963152507677,0.9372336650951633,0.9495141129032258,0.9408727396792903,0.9417772655840755,3.312330988886415,1.7278468431772225,2.0,64.0,62.0,6.134071519368454,2.6168449876086304,180.0,104.0,-76.0,3.3733256288446363,1.7541715891667111,11.0,1.0,-10.0,4.626244363791809,3.312330988886415,2.2098414728741456,-8.0,,,,,,,,,,,,,,,,,7.035666278936259,2.8146870534264243,181.0,105.0,-76.0,4.028418019326626,2.010213396134827,3.0,65.0,62.0,5.224070708256993,2.3851744240208963,12.0,2.0,-10.0,4.679836253611384,1.6741745910487655,26.15011645331886,1.7929061954719816,0.18704957499143884,25.268072273228164,1.8885728298182867,0.4272372560118513,26.589526371024775,1.8885728298182867,1.6741745910487655,0.062481488902733244,,,,,
outliers,1.0,toorPIA,0,True,1000,768,0.11322737059511558,0.14658789610176542,0.28660965925381043,0.7337434750435006,0.7950582882516276,0.7447663398914587,0.7553854550852802,0.4479253178113712,0.5520746821886289,0.44101948813170183,0.5589805118682982,0.4333882674316632,0.5666117325683369,0.4588825409093669,0.5411174590906331,0.4007657874931334,0.5992342125068666,0.35965340649862254,0.6403465935013775,0.4254354331413431,0.574564566858657,0.17768570572334283,0.1939157278584617,0.29422090898038794,0.7524322257616419,0.8258753530725225,0.7722037751048284,0.755385455085284,0.7553854550852802,0.4254354331413431,0.574564566858657,0.16913015353563057,0.22050887243661807,0.3768001607722661,0.7634293910495071,0.7934995850443897,0.7308140311312196,0.7359474637719506,0.4434136725748347,0.5565863274251652,0.43221517354751304,0.567784826452487,0.42500170140576066,0.5749982985942393,0.3458826549580952,0.6541173450419048,0.302529509654359,0.697470490345641,0.28169484729332955,0.7183051527066704,0.34281677843766617,0.6571832215623339,0.21355045055628977,0.264491874637557,0.38318575806829996,0.7791816539817141,0.8237401534538726,0.7585420901827299,0.7359474637719521,0.22401458201173474,0.26259172654356067,0.8530907845437147,0.045200000000000004,0.1266,0.22783333333333333,0.919296370967742,0.9268956670078472,0.9375478610092545,0.9306209677419355,0.9342870692596383,0.9415855072463768,63.9119032320841,5.9980127449115335,2.0,3.0,1.0,68.90272291459009,6.106489091717574,180.0,5.0,-175.0,63.67803910726065,5.9927240053011515,11.0,1.0,-10.0,66.201678608779,63.67803910726065,6.048795893337654,-61.333333333333336,,,,,,,,,,,,,,,,,66.32054190560989,6.051383890040416,181.0,6.0,-175.0,69.46936892211353,6.118305086459451,3.0,4.0,1.0,66.08281531194812,6.046203245780108,12.0,2.0,-10.0,33.452477192914266,9.923609439777463,26.15011645331886,11.46918913657873,1.5675132684559425,25.268072273228164,25.531477737072596,5.511433144733706,26.589526371024775,25.531477737072596,9.923609439777463,0.25345342335895205,,,,,
outliers,1.0,toorPIA,1,True,1000,768,0.11322310164644131,0.14657607284174257,0.28658122910830025,0.733733519012511,0.7950561194453765,0.7447628700135808,0.7553880418185541,0.4479406519483716,0.5520593480516284,0.44102685168847666,0.5589731483115233,0.43338891590415074,0.5666110840958493,0.4588847211406476,0.5411152788593524,0.40076888271335115,0.5992311172866489,0.3596569012070387,0.6403430987929613,0.42543204752304675,0.5745679524769532,0.17765638240772594,0.19388712125253993,0.29419323190494984,0.7524222386233445,0.825869730581988,0.772198858610995,0.755388041818555,0.7553880418185541,0.42543204752304675,0.5745679524769532,0.16909482687738353,0.22052006283129727,0.37683561751868905,0.7634425323564599,0.7935031190167732,0.730818120790045,0.7359510488461336,0.4434457750272764,0.5565542249727236,0.43223079730738606,0.567769202692614,0.4249986009316301,0.5750013990683699,0.34587856576016296,0.654121434239837,0.3025309965822401,0.69746900341776,0.28169683541152424,0.7183031645884758,0.34281363203802434,0.6571863679619756,0.21357627297146328,0.26451888780616734,0.38322133704474287,0.7791929939687818,0.8237417088299019,0.7585422797859509,0.7359510488461344,0.22401458201173474,0.2625633257734733,0.853183061083723,0.045200000000000004,0.12653333333333333,0.22776666666666667,0.9193183467741936,0.9268676219720232,0.9375474768639777,0.9306247983870968,0.9342904810644831,0.9415908154356557,64.11709307170786,6.002637113235423,2.0,3.0,1.0,69.03632869931029,6.10928383999331,180.0,5.0,-175.0,63.912721936383775,5.9980312255545485,11.0,1.0,-10.0,66.45547038052345,63.912721936383775,6.054316056857126,-61.333333333333336,,,,,,,,,,,,,,,,,66.58342322464513,6.057091139926404,181.0,6.0,-175.0,69.69324686382652,6.122946963490708,3.0,4.0,1.0,66.32751753640176,6.051535625512493,12.0,2.0,-10.0,33.6521233208062,9.952401207844533,26.15011645331886,16.23840569216421,3.5967735674539827,25.268072273228164,25.626363539118373,5.516610782770388,26.589526371024775,25.626363539118373,9.952401207844533,0.25354641800283206,,,,,
outliers,1.0,toorPIA,2,True,1000,768,0.11317026819584458,0.14655112584894625,0.28661013025457316,0.7337435935442231,0.7950576557158803,0.7447652788254869,0.7553860343529611,0.4479299472474864,0.5520700527525135,0.44102527312046275,0.5589747268795373,0.4333879786984079,0.5666120213015922,0.4588818509911452,0.5411181490088548,0.4007660530583676,0.5992339469416323,0.359654417042951,0.640345582957049,0.42543230655963976,0.5745676934403603,0.17764223009769406,0.1938907124791568,0.2942215285915494,0.7524330213980843,0.8258748808573005,0.7722023161857801,0.7553860343529634,0.7553860343529611,0.42543230655963976,0.5745676934403603,0.16891167139753493,0.2204336956226895,0.37677970491064944,0.7634220680683691,0.7934995078404762,0.7308161372893955,0.7359537736928571,0.4434782073961389,0.556521792603861,0.4322433533170949,0.5677566466829052,0.42500887328704384,0.5749911267129562,0.34588473922166896,0.654115260778331,0.3025313660421141,0.6974686339578859,0.28169610950443524,0.7183038904955648,0.3428132814227665,0.6571867185772335,0.2134221384204967,0.2644222796153566,0.38316570619396323,0.7791758677280339,0.8237405424029693,0.7585458806731978,0.7359537736928542,0.22401458201173474,0.2625699505043607,0.8531615349792829,0.0448,0.12666666666666665,0.22783333333333333,0.9193683467741935,0.9268889116342545,0.9375794307665445,0.9306272177419355,0.9342870010235415,0.9415886851754846,63.99354240730366,5.999854424890635,2.0,3.0,1.0,68.90423352161599,6.106520720676248,180.0,5.0,-175.0,63.78319788327579,5.995104526354718,11.0,1.0,-10.0,66.32462163872063,63.78319788327579,6.051472635239586,-61.333333333333336,,,,,,,,,,,,,,,,,66.45598893872432,6.054327314296457,181.0,6.0,-175.0,69.55987872384931,6.120183512226317,3.0,4.0,1.0,66.19325433871694,6.048612296391948,12.0,2.0,-10.0,33.57253186702498,9.947633289522111,26.15011645331886,16.16035888425575,3.579933567717999,25.268072273228164,25.542880956765774,5.502406775969911,26.589526371024775,25.542880956765774,9.947633289522111,0.253543962139682,,,,,
